rooms,age,bath,neighborhood,aparment_floor,view,bedrooms,expenses,floor,nbr_floors,covered area,total_area,type,address,price
2.0,55 años,1.0,Floresta - Capital Federal,,Lateral,1.0,1800.0,4.0,,39.0,39.0,Departamento,Goya 255,9500
2.0,,1.0,Parque Chacabuco - Capital Federal,,,1.0,,,,25.0,28.0,,Av. Castañares Y Miró 1800,8500
2.0,4 años,1.0,Villa Devoto - Capital Federal,4.0,Contrafrente,1.0,2500.0,,8.0,42.0,45.0,Departamento,Habana Al 3400,11200
1.0,0 años,1.0,Palermo - Capital Federal,4.0,Contrafrente,1.0,3285.0,,13.0,38.0,42.0,Departamento,Cabello Al 3400,12000
2.0,40 años,1.0,Belgrano - Capital Federal,,,1.0,,,,38.0,38.0,,Quesada Al 2400,9500
2.0,,1.0,Palermo - Capital Federal,,Frente,1.0,2500.0,,8.0,40.0,40.0,Departamento,R.a.siria 3001,12000
2.0,50 años,1.0,San Telmo - Capital Federal,,Contrafrente,1.0,1963.0,,,26.0,32.0,,Tacuari  Al 1200,10000
1.0,80 años,1.0,Congreso - Capital Federal,,Contrafrente,1.0,1100.0,,,18.0,18.0,Departamento,Av. Rivadavia Al 1900,7800
2.0,40 años,1.0,Villa Crespo - Capital Federal,,Lateral,1.0,,,,40.0,40.0,,Araoz Al 1200,11000
2.0,15 años,1.0,Villa Del Parque - Capital Federal,4.0,Contrafrente,1.0,4200.0,3.0,12.0,42.0,45.0,Departamento,Nogoyá 2459,12500
2.0,40 años,1.0,Recoleta - Capital Federal,,Interno,1.0,2400.0,,,38.0,38.0,Departamento,Talcahuano 1000,13000
2.0,,1.0,La Boca - Capital Federal,,Contrafrente,1.0,1500.0,,,38.0,38.0,Departamento,Regimiento De Patricios 1496,9000
2.0,6 años,1.0,Flores - Capital Federal,,Frente,1.0,3200.0,,,46.0,46.0,,Av. San Pedrito Al 100,12000
2.0,35 años,1.0,Liniers - Capital Federal,3.0,Interno,1.0,800.0,6.0,,40.0,40.0,Departamento,Guamini  1171,10000
2.0,50 años,1.0,Villa Crespo - Capital Federal,,Interno,1.0,2500.0,,,40.0,40.0,Departamento,Honorio Pueyrredon Al 1700,12000
2.0,0 años,1.0,Palermo - Capital Federal,,,1.0,2700.0,,,40.0,44.0,Departamento,Av Córdoba  Al 4800,11500
2.0,40 años,1.0,Recoleta - Capital Federal,,Interno,1.0,2100.0,,,40.0,46.0,,Arenales Al 2500,10000
2.0,50 años,1.0,Flores - Capital Federal,,Interno,1.0,2500.0,,,37.0,37.0,,Av. Directorio Al 2500,9000
2.0,40 años,1.0,Villa Crespo - Capital Federal,,Lateral,1.0,2500.0,,,40.0,40.0,,Vera Al 100,11500
1.0,47 años,1.0,Palermo - Capital Federal,,Contrafrente,1.0,3350.0,,,30.0,32.0,Departamento,Ruggieri Al 2700,9800
2.0,48 años,1.0,Almagro - Capital Federal,12.0,Lateral,1.0,,17.0,24.0,36.0,38.0,,Sanchez De Bustamante 444,12000
2.0,,1.0,Flores - Capital Federal,,,1.0,,,,38.0,38.0,,Av Directorio 2400,10500
2.0,20 años,1.0,Palermo - Capital Federal,,Contrafrente,1.0,4800.0,,,,,,Luis Maria Campos 86  9º D,13500
2.0,40 años,1.0,Paternal - Capital Federal,6.0,Frente,1.0,3200.0,,18.0,35.0,35.0,Departamento,San Martin Av. Al 2800,8500
2.0,30 años,1.0,Floresta - Capital Federal,4.0,Frente,1.0,540.0,3.0,3.0,31.0,34.0,Departamento,Felipe Vallese 3600,10000
1.0,30 años,1.0,Recoleta - Capital Federal,,Contrafrente,1.0,,,8.0,17.0,17.0,,Agúero Y Avenida Santa Fe. 2do.. Recoleta. Venta De Departamento  Mono Ambiente. Usd 60.000,10800
2.0,,1.0,Palermo - Capital Federal,,,1.0,,,,42.0,42.0,,Corrientes 4700,12000
2.0,0 años,1.0,Villa Devoto - Capital Federal,,,1.0,,,,48.0,54.0,,Avenida San Martin Al 6100,15000
2.0,15 años,1.0,Barrio Norte - Capital Federal,,Contrafrente,1.0,4800.0,,,48.0,,,Ayacucho Al 1400,20000
1.0,1 años,1.0,Belgrano - Capital Federal,4.0,Frente,1.0,3200.0,1.0,14.0,28.0,32.0,Departamento,Ricardo Balbin  2580,11500
1.0,30 años,1.0,Villa Del Parque - Capital Federal,4.0,Interno,1.0,1800.0,5.0,8.0,30.0,30.0,Departamento,Campana 3000,9500
2.0,,1.0,Núñez - Capital Federal,,,1.0,6441.0,,,60.0,64.0,,Avda. Del Libertador 8008,18500
2.0,35 años,1.0,San Cristóbal - Capital Federal,,,1.0,2400.0,,,40.0,40.0,,Sarandí Al 1200,9500
2.0,2 años,1.0,Floresta - Capital Federal,3.0,,1.0,2000.0,3.0,70.0,40.0,45.0,Departamento,Avenida Rivadavia 10173,8500
2.0,,1.0,Paternal - Capital Federal,,,1.0,,,,42.0,42.0,,Luis Viale 500,10000
2.0,50 años,1.0,Balvanera - Capital Federal,4.0,Interno,1.0,890.0,1.0,2.0,40.0,40.0,Departamento,Jean Jaures 67,11000
2.0,40 años,1.0,Villa Urquiza - Capital Federal,6.0,Lateral,1.0,1500.0,14.0,14.0,40.0,40.0,Departamento,Monroe 4966,12500
2.0,30 años,1.0,Chacarita - Capital Federal,3.0,Lateral,1.0,1600.0,7.0,8.0,40.0,42.0,Departamento,Av.corrientes 6600,11500
2.0,30 años,1.0,Caballito - Capital Federal,3.0,Interno,1.0,1800.0,,,38.0,38.0,Departamento,Neuquen 500,10000
2.0,0 años,1.0,Almagro - Capital Federal,5.0,Contrafrente,1.0,2600.0,,10.0,39.0,39.0,Departamento,Lavalle Al 3900,10500
2.0,0 años,1.0,Belgrano - Capital Federal,,Contrafrente,1.0,4200.0,,,55.0,59.0,Departamento,Cabildo Al 100,13000
2.0,5 años,1.0,Colegiales - Capital Federal,,Frente,1.0,7400.0,,,50.0,55.0,,Roseti Al 2052,13900
2.0,30 años,1.0,Saavedra - Capital Federal,,Lateral,1.0,2500.0,,,40.0,40.0,Departamento,Mariano Acha 4400,9500
2.0,35 años,1.0,Flores - Capital Federal,,Frente,1.0,3000.0,,,40.0,,,Jose Antonio Paez Al 2800,10000
2.0,0 años,1.0,Núñez - Capital Federal,,,1.0,3600.0,,,40.0,40.0,Departamento,Amenabar Al 3500,13500
2.0,,1.0,Flores - Capital Federal,,,1.0,,,,42.0,42.0,,Luis Viale 500,10000
2.0,9 años,1.0,Flores - Capital Federal,,Frente,1.0,2200.0,,,40.0,,,Felipe Vallese Al 1900,12500
2.0,0 años,1.0,Recoleta - Capital Federal,,Frente,1.0,3300.0,,9.0,42.0,46.0,,Beruti 2377 8° A,17700
2.0,22 años,1.0,Balvanera - Capital Federal,,Frente,1.0,3604.0,,7.0,40.0,44.0,Departamento,Saavedra Al 200,11500
1.0,40 años,1.0,Villa Crespo - Capital Federal,,Frente,1.0,2800.0,,,,18.0,,Scalabrini Ortiz Al 300,6500
2.0,0 años,1.0,Congreso - Capital Federal,11.0,Contrafrente,1.0,1900.0,,,30.0,30.0,Departamento,Av Rivadavia Al 1300,8000
2.0,0 años,1.0,Villa Crespo - Capital Federal,,Frente,1.0,3168.0,,,50.0,53.0,Departamento,Jufre Al 100,16000
2.0,35 años,1.0,Congreso - Capital Federal,5.0,,1.0,3550.0,,12.0,40.0,49.0,Departamento,Avenida Belgrano Al 2200,11500
1.0,6 años,1.0,Santa Rita - Capital Federal,,Contrafrente,1.0,3000.0,,,40.0,44.0,,Av. Alvarez Jonte Al 3600,11000
1.0,45 años,1.0,Caballito - Capital Federal,,Lateral,1.0,1500.0,,,24.0,24.0,Departamento,Galicia Al 900,9000
1.0,12 años,1.0,Palermo - Capital Federal,,Frente,1.0,2700.0,,,35.0,35.0,,Honduras Al 3700,12000
2.0,30 años,1.0,Villa Urquiza - Capital Federal,4.0,Contrafrente,1.0,2500.0,7.0,8.0,34.0,37.0,Departamento,Miller 2000,12000
2.0,40 años,1.0,Villa Devoto - Capital Federal,3.0,Contrafrente,1.0,2850.0,,14.0,38.0,38.0,Departamento,Bahia Blanca Al 3300,10000
2.0,35 años,1.0,Caballito - Capital Federal,,Frente,1.0,1800.0,,1.0,32.0,37.0,,Av. Juan B. Alberdi Al 1600,11500
2.0,,1.0,Caballito - Capital Federal,,Lateral,1.0,2200.0,,7.0,33.0,33.0,Departamento,Zuviria 500,10000
2.0,2 años,1.0,Parque Chacabuco - Capital Federal,,Frente,1.0,5700.0,,,40.0,70.0,,Av Asamblea Al 1300,14000
2.0,49 años,1.0,Las Cañitas - Capital Federal,,Contrafrente,1.0,2956.0,,,38.0,38.0,Departamento,Virrey Loreto  Al 1500,11000
2.0,50 años,1.0,Monserrat - Capital Federal,,Interno,1.0,,,,24.0,24.0,,Virrey Cevallos Al 600,11000
2.0,30 años,1.0,Colegiales - Capital Federal,,,1.0,2500.0,,,,39.0,,Conde Al 900,12700
2.0,8 años,1.0,Villa Pueyrredón - Capital Federal,,,1.0,4500.0,,,44.0,48.0,,Argerich 3900,9800
1.0,,1.0,Palermo - Capital Federal,,,1.0,2100.0,,,29.0,33.0,Departamento,Borges 2300,11000
2.0,25 años,1.0,Belgrano - Capital Federal,3.0,,1.0,2500.0,7.0,1.0,40.0,45.0,Departamento,Av Juramento  1430,13000
2.0,45 años,1.0,Palermo - Capital Federal,4.0,Frente,1.0,2000.0,,8.0,38.0,38.0,Departamento,Honduras Al 4500,12000
2.0,3 años,1.0,Flores - Capital Federal,2.0,Frente,1.0,2000.0,9.0,10.0,37.0,526.0,Departamento,Portela 270,12000
2.0,40 años,1.0,Belgrano - Capital Federal,,Frente,1.0,3700.0,,1.0,65.0,85.0,,Echeverria Al 1400,16000
1.0,,1.0,Almagro - Capital Federal,,Frente,1.0,2500.0,,,43.0,47.0,Departamento,Billinghurst 200,10000
1.0,2 años,1.0,Belgrano - Capital Federal,,Frente,1.0,3900.0,,,35.0,39.0,Departamento,Av Cabildo Al 2800,12000
,,1.0,Villa Del Parque - Capital Federal,,,1.0,,,,35.0,35.0,,Baigorria 2800,9000
2.0,,2.0,Flores - Capital Federal,,Frente,1.0,,,,40.0,40.0,Departamento,Yerbal 2105,9000
1.0,9 años,1.0,Chacarita - Capital Federal,,Frente,1.0,3500.0,,,31.0,35.0,,Av. Corrientes Al 6400,10000
2.0,10 años,1.0,Palermo - Capital Federal,,Frente,1.0,5600.0,,,40.0,50.0,Semi piso,El Salvador 6000,15500
1.0,45 años,1.0,Recoleta - Capital Federal,,Interno,1.0,1250.0,,,24.0,24.0,,Billinghurst Al 1200,14800
1.0,5 años,1.0,Villa Crespo - Capital Federal,,Frente,1.0,,,,35.0,35.0,Departamento,Gurruchaga  Al 400,12000
2.0,40 años,1.0,Núñez - Capital Federal,,,1.0,,,,38.0,38.0,,Quesada Al 2400,9500
2.0,6 años,1.0,Villa Urquiza - Capital Federal,3.0,Contrafrente,1.0,3000.0,,11.0,40.0,43.0,Departamento,Olazabal Al 4400,13000
2.0,5 años,1.0,Belgrano - Capital Federal,3.0,Frente,1.0,2555.0,,12.0,62.0,62.0,Departamento,Balbin Al 2500,16200
2.0,,1.0,Almagro - Capital Federal,,,1.0,,,,42.0,42.0,,Corrientes 4700,12000
2.0,6 años,1.0,Villa Luro - Capital Federal,,Contrafrente,1.0,,,1.0,45.0,49.0,,Patron Al 5800,13500
2.0,22 años,1.0,Balvanera - Capital Federal,,Frente,1.0,3604.0,,7.0,40.0,44.0,Departamento,Saavedra Al 200,11500
2.0,40 años,1.0,Villa Urquiza - Capital Federal,4.0,Lateral,1.0,3500.0,,9.0,43.0,49.0,Departamento,Bauness Al 2200,12000
2.0,0 años,1.0,Palermo - Capital Federal,,Frente,1.0,1800.0,,,37.0,42.0,Departamento,Juncal  Al 2800,11000
2.0,23 años,1.0,Caballito - Capital Federal,2.0,Frente,1.0,1300.0,1.0,3.0,23.0,23.0,Departamento,Cucha Cucha 600,10500
1.0,0 años,1.0,Núñez - Capital Federal,,Frente,1.0,6000.0,,1.0,37.0,41.0,,Quesada 2441,13500
2.0,0 años,1.0,Recoleta - Capital Federal,,,1.0,,,,36.0,36.0,,Arenales Y Rodiguez Peña,14000
2.0,40 años,1.0,Villa Del Parque - Capital Federal,,Frente,1.0,1539.0,,,42.0,45.0,,Av.beirò  Al 3300,10000
2.0,4 años,1.0,Liniers - Capital Federal,,Frente,1.0,2900.0,,,37.0,40.0,Departamento,Ramón Falcón  6239,12000
2.0,35 años,1.0,Parque Chacabuco - Capital Federal,,Frente,1.0,2500.0,,,35.0,,,F. Bilbao Al 1800,11000
2.0,4 años,1.0,Las Cañitas - Capital Federal,,,1.0,5500.0,,,55.0,58.0,,Arce Al 500,16500
2.0,40 años,1.0,Núñez - Capital Federal,,,1.0,,,,48.0,,,11 De Septiembre Al 3600,19000
2.0,5 años,2.0,Belgrano - Capital Federal,,,1.0,,,,74.0,74.0,Departamento,Ramon Freire 2400,19800
2.0,30 años,1.0,Versalles - Capital Federal,,,1.0,600.0,,,40.0,40.0,,Irigoyen 800,9000
2.0,55 años,1.0,Villa Devoto - Capital Federal,,Interno,1.0,1200.0,,5.0,34.0,34.0,Departamento,San Nicolas  4243,8500
2.0,40 años,1.0,Belgrano C - Capital Federal,,Contrafrente,1.0,3500.0,,,39.0,,,Montañeses Al 1800,11000
2.0,0 años,1.0,Saavedra - Capital Federal,,,1.0,,,1.0,,,,Ruiz Huidobro Y Zapiola,14000
1.0,0 años,1.0,Barrio Norte - Capital Federal,4.0,Contrafrente,1.0,3285.0,,13.0,38.0,42.0,Departamento,Cabello Al 3400,12000
2.0,1 años,2.0,Chacarita - Capital Federal,,Frente,1.0,10000.0,,,115.0,121.0,Departamento,Jorge Newbery Al 3900,16000
2.0,36 años,1.0,Barrio Norte - Capital Federal,,Interno,1.0,1874.0,,,27.0,27.0,,Marcelo T De Alvear Al 1600,11500
2.0,38 años,1.0,Almagro - Capital Federal,,Contrafrente,1.0,3800.0,,1.0,50.0,50.0,,Peron Al 4000,12000
2.0,,1.0,Belgrano - Capital Federal,,,1.0,2400.0,,,30.0,30.0,,11 De Septiembre 2100,13800
,,1.0,Velez Sarsfield - Capital Federal,,,1.0,,,,34.0,38.0,,Fernandez 256,9000
2.0,0 años,1.0,Palermo - Capital Federal,,Frente,1.0,2600.0,,,40.0,40.0,Departamento,Republica Arabe Siria Al 2900,12000
2.0,0 años,1.0,Núñez - Capital Federal,,,1.0,4000.0,,,50.0,50.0,,Deheza,21500
2.0,45 años,1.0,Recoleta - Capital Federal,2.0,Lateral,1.0,4700.0,4.0,7.0,1.0,50.0,Departamento,Azcuenaga 1500,13000
2.0,5 años,1.0,Chacarita - Capital Federal,,Frente,1.0,7400.0,,,50.0,55.0,,Roseti Al 2052,13900
1.0,0 años,1.0,Villa Pueyrredón - Capital Federal,,Contrafrente,1.0,,5.0,5.0,23.0,23.0,Departamento,Carlos A. Lopez 2247,12000
2.0,0 años,1.0,Belgrano - Capital Federal,4.0,,1.0,2500.0,,3.0,49.0,50.0,Departamento,Av. Luis María Campos Al 1400,12500
1.0,40 años,1.0,Monserrat - Capital Federal,8.0,Frente,1.0,2300.0,,24.0,24.0,24.0,Departamento,Hipolito Yrigoyen Al 1300,9500
1.0,4 años,1.0,Coghlan - Capital Federal,,Frente,1.0,3700.0,,10.0,33.0,36.0,,Freire Al 2400 (monroe Y Blanco Encalada),12000
2.0,7 años,2.0,Belgrano - Capital Federal,3.0,Contrafrente,1.0,11580.0,,7.0,70.0,70.0,Departamento,Blanco Encalada Al 1400,29000
2.0,5 años,1.0,Colegiales - Capital Federal,,Frente,1.0,,,1.0,57.0,63.0,,Alvarez Thomas Al 200 Entre J Newbery Y Dumont,20000
3.0,,1.0,San Telmo - Capital Federal,,Frente,1.0,,,,120.0,120.0,,Tacuari 892,16000
2.0,45 años,1.0,Constitución - Capital Federal,,Lateral,1.0,2200.0,,,40.0,40.0,,Constitucion Al 1200,9200
2.0,0 años,1.0,Palermo - Capital Federal,,Contrafrente,1.0,,,,53.0,63.0,,Concepción Arenal  2450,1500
2.0,0 años,1.0,Villa Devoto - Capital Federal,,,1.0,,,,50.0,58.0,,Avenida San Martin Al 6100,15000
2.0,40 años,1.0,Flores - Capital Federal,,,1.0,2100.0,,,38.0,43.0,,Pumacahua Y Rivadavia,12000
2.0,35 años,1.0,Villa Urquiza - Capital Federal,8.0,Contrafrente,1.0,2500.0,6.0,14.0,26.0,26.0,Departamento,Monroe 5674,13000
2.0,0 años,1.0,Flores - Capital Federal,,Frente,1.0,,,,46.0,46.0,,Av. San Pedrito Al 100,12000
2.0,40 años,1.0,Almagro - Capital Federal,,Interno,1.0,2500.0,,,39.0,45.0,,Salguero Al 200,10500
2.0,40 años,1.0,Caballito - Capital Federal,,Contrafrente,1.0,2400.0,,,37.0,43.0,,Juan B. Alberdi Al 1000,12000
1.0,0 años,1.0,Palermo Soho - Capital Federal,,Contrafrente,1.0,3500.0,,,40.0,45.0,Departamento,Medrano Al 1000,12500
2.0,,1.0,Chacarita - Capital Federal,,,1.0,,,,42.0,42.0,,Luis Viale 500,12000
2.0,0 años,1.0,Caballito - Capital Federal,4.0,Lateral,1.0,1600.0,,9.0,40.0,40.0,Departamento,Doblas Al 400,12000
2.0,,1.0,Parque Patricios - Capital Federal,,,1.0,,,,53.0,53.0,Departamento,Av. Chiclana 2900,16000
2.0,45 años,1.0,Parque Chacabuco - Capital Federal,5.0,Contrafrente,1.0,2600.0,,16.0,35.0,38.0,Departamento,Moreno José María Al 1300,10400
2.0,,1.0,Liniers - Capital Federal,,Frente,1.0,2600.0,10.0,,40.0,42.0,Departamento,Cosquin 10,9000
2.0,,1.0,Floresta - Capital Federal,,Frente,1.0,,,,40.0,44.0,Departamento,"Gaona, Avda. 4800",11000
2.0,,1.0,Parque Chacabuco - Capital Federal,,,1.0,,,,32.0,35.0,,Av. Castañares Y Miró 1700,9500
2.0,35 años,1.0,Balvanera - Capital Federal,,Lateral,1.0,1500.0,,,30.0,30.0,,Moreno 3458 1º9 ( Maza - V. Liniers),9500
2.0,0 años,1.0,Parque Chacabuco - Capital Federal,3.0,Contrafrente,1.0,1500.0,,11.0,38.0,42.0,Departamento,Asamblea Al 1400,11000
1.0,5 años,1.0,Villa Luro - Capital Federal,4.0,Contrafrente,1.0,1500.0,7.0,7.0,40.0,40.0,Monoambiente,Elpidio Gonzalez 5168,9000
2.0,30 años,1.0,Palermo - Capital Federal,,Interno,1.0,3500.0,,,40.0,40.0,Departamento,Ruggieri Al 2800,13500
2.0,55 años,1.0,Recoleta - Capital Federal,,,1.0,6200.0,,,52.0,52.0,Departamento,Posadas Al 1500,19000
2.0,4 años,1.0,Barrio Norte - Capital Federal,,,1.0,2200.0,,,35.0,38.0,Departamento,Laprida 1000,15500
2.0,,1.0,Villa Lugano - Capital Federal,,,1.0,,,,70.0,70.0,,Timoteo Gordillo 5300,12000
2.0,30 años,1.0,Parque Chacabuco - Capital Federal,3.0,Lateral,1.0,2500.0,,9.0,40.0,40.0,Departamento,Emilio Mitre Al 700,12500
2.0,35 años,1.0,Palermo - Capital Federal,,Lateral,1.0,3700.0,,,37.0,37.0,Departamento,Guatemala Al 4200,13000
2.0,30 años,1.0,Barrio Norte - Capital Federal,5.0,Lateral,1.0,4226.0,,29.0,40.0,45.0,Departamento,Paraguay Al 2300,11000
2.0,2 años,1.0,Núñez - Capital Federal,,Frente,1.0,,,1.0,50.0,58.0,,"Avda Del Libertador Al 8500,caba",45000
2.0,5 años,1.0,Belgrano - Capital Federal,,Frente,1.0,7780.0,,,59.0,74.0,Departamento,Freire Al 2400,20000
2.0,30 años,1.0,Congreso - Capital Federal,,,1.0,2800.0,,10.0,,,,Sarmiento,13500
2.0,0 años,1.0,Núñez - Capital Federal,,,1.0,3650.0,,,56.0,64.0,Departamento,Paroissien  Al 1600,20000
2.0,,1.0,Palermo - Capital Federal,,,1.0,,,,30.0,35.0,,Santa Fe 3200,15000
2.0,0 años,1.0,Belgrano - Capital Federal,,,1.0,,,,50.0,50.0,Departamento,Baez Al 600,25000
2.0,0 años,1.0,Villa Luro - Capital Federal,,,1.0,,,,40.0,45.0,,"Moreto Al 100, Entre Ramon Falcon Y Rivadavia",13500
1.0,0 años,1.0,Villa Luro - Capital Federal,,Frente,1.0,1.0,,,36.0,36.0,,"Rafaela Al 5000, Entre Manzoni Y Leopardi",14000
2.0,45 años,1.0,Parque Patricios - Capital Federal,,Lateral,1.0,2500.0,,1.0,34.0,35.0,,Anchoris 42 9 B,10000
2.0,6 años,1.0,Villa Urquiza - Capital Federal,3.0,Contrafrente,1.0,3000.0,,11.0,42.0,46.0,Departamento,Olazabal Al 4400,14000
1.0,42 años,1.0,Barrio Norte - Capital Federal,4.0,Frente,1.0,1650.0,,9.0,25.0,25.0,Departamento,French  Al 3000,9000
1.0,0 años,1.0,Palermo Hollywood - Capital Federal,,Frente,1.0,7000.0,,10.0,40.0,44.0,Departamento,Amenabar Al 100,23000
2.0,40 años,1.0,Villa Crespo - Capital Federal,6.0,Frente,1.0,,5.0,12.0,42.0,44.0,,Av Scalabrini Ortiz 582,12000
2.0,0 años,1.0,Agronomía - Capital Federal,,,1.0,,,5.0,50.0,70.0,Departamento,Bauness Al 1200,15000
2.0,14 años,1.0,Las Cañitas - Capital Federal,2.0,Contrafrente,1.0,6800.0,3.0,7.0,53.0,56.0,Semi piso,Huergo 276,13000
2.0,15 años,2.0,Puerto Madero - Capital Federal,,Contrafrente,1.0,9500.0,,,90.0,,,Alicia Moreau De Justo  1120/50 2 Al 200,1200
2.0,,1.0,Caballito - Capital Federal,,Frente,1.0,2000.0,,,50.0,50.0,Departamento,Rojas 6,11000
2.0,50 años,1.0,Caballito - Capital Federal,,Contrafrente,1.0,1500.0,,,35.0,35.0,,Yatay Al 0,11000
2.0,2 años,1.0,Núñez - Capital Federal,,Frente,1.0,,,1.0,50.0,50.0,,"Avda Del Libertador Al 8500,caba",45000
2.0,59 años,1.0,Caballito - Capital Federal,,,1.0,,,,38.0,38.0,Departamento,Senillosa Al 100,11000
2.0,50 años,1.0,Recoleta - Capital Federal,,,1.0,4500.0,,,35.0,,,Arenales Al 1200,16000
2.0,5 años,1.0,Puerto Madero - Capital Federal,,Frente,1.0,19405.0,,,106.0,,,Macacha Güemes 300,1600
1.0,,1.0,Recoleta - Capital Federal,,Interno,1.0,2900.0,,,25.0,25.0,Departamento,Pasaje Del Carmen  761,8600
2.0,3 años,2.0,Belgrano Chico - Capital Federal,,Frente,1.0,,,1.0,55.0,65.0,,Libertador Al 5700,17500
1.0,1 años,1.0,Núñez - Capital Federal,,,1.0,,,,44.0,44.0,Departamento,Juana Azurduy 2500,18000
1.0,1 años,1.0,Chacarita - Capital Federal,,Frente,1.0,,,,30.0,35.0,,Corrientes Al 6300,17000
2.0,2 años,1.0,Núñez - Capital Federal,,Frente,1.0,,,1.0,50.0,50.0,,"Avda Del Libertador Al 8500,caba",45000
2.0,,1.0,Belgrano - Capital Federal,,Contrafrente,1.0,,5.0,8.0,45.0,48.0,,Amenabar 1400,18000
3.0,0 años,1.0,Villa Luro - Capital Federal,,,1.0,,,1.0,70.0,75.0,,"Moreto Al 100, Entre Ramon Falcon Y Rivadavia",19500
2.0,0 años,1.0,Belgrano - Capital Federal,,Contrafrente,1.0,9000.0,,,60.0,64.0,,Migueletes Al 800,35000
2.0,0 años,1.0,Puerto Madero - Capital Federal,,Frente,1.0,4500.0,,,59.0,68.0,Departamento,Olga Cossettini Al 1600,1200
2.0,2 años,1.0,Coghlan - Capital Federal,,Contrafrente,1.0,1990.0,,,32.0,35.0,,Balbin Ricardo Dr. A Entre Nuñez Y Azurduy Ju,11000
2.0,10 años,2.0,Coghlan - Capital Federal,,Frente,1.0,6000.0,,,80.0,80.0,,"Depto. 2 Amb, C/ Balcón,  2 Baños Y Cochera. En Tronador",35000
1.0,55 años,1.0,Recoleta - Capital Federal,4.0,Contrafrente,1.0,3565.0,,7.0,30.0,30.0,Departamento,Ayacucho Al 2000,11500
1.0,2 años,1.0,Recoleta - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
2.0,40 años,1.0,Belgrano - Capital Federal,,Frente,1.0,2337.0,,,43.0,43.0,,Moldes Al 2000 Entre Echeverria Y Av. Juramento,13000
2.0,0 años,1.0,Palermo - Capital Federal,,Contrafrente,1.0,,,,53.0,63.0,,Concepción Arenal  2450,42750
2.0,6 años,2.0,Boedo - Capital Federal,3.0,Frente,1.0,5000.0,,14.0,45.0,45.0,Departamento,Av. San Juan  Al 3200,15000
1.0,50 años,1.0,Retiro - Capital Federal,,Contrafrente,1.0,2500.0,,12.0,25.0,28.0,Departamento,Corrientes Al 600,9500
1.0,2 años,1.0,Barrio Norte - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
1.0,2 años,1.0,Palermo - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
1.0,2 años,1.0,Recoleta - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
1.0,2 años,1.0,Barrio Norte - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
2.0,50 años,1.0,Almagro - Capital Federal,,Lateral,1.0,2000.0,,,40.0,,,Hipolito Yrigoyen Al 3200,11000
1.0,2 años,1.0,Palermo - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
1.0,2 años,1.0,Barrio Norte - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
1.0,2 años,1.0,Recoleta - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
1.0,2 años,1.0,Barrio Norte - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,900
2.0,5 años,1.0,Coghlan - Capital Federal,,Frente,1.0,7780.0,,,59.0,74.0,Departamento,Freire Al 2400,20000
1.0,2 años,1.0,Barrio Norte - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
1.0,2 años,1.0,Barrio Norte - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
1.0,2 años,1.0,Barrio Norte - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
1.0,2 años,1.0,Barrio Norte - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
1.0,2 años,1.0,Barrio Norte - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
1.0,2 años,1.0,Barrio Norte - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
1.0,2 años,1.0,Barrio Norte - Capital Federal,,Frente,1.0,,,1.0,47.0,51.0,,Marcelo T. De Alvear Al 1500,1000
2.0,40 años,1.0,Palermo - Capital Federal,,Frente,1.0,5800.0,,1.0,55.0,55.0,,Segui 4742,28000
2.0,,1.0,Las Cañitas - Capital Federal,,,1.0,,,,51.0,51.0,Departamento,San Benito De Palermo 1600,14500
2.0,2 años,1.0,Villa Real - Capital Federal,,Lateral,1.0,1500.0,,,39.0,,,Irigoyen Al 2300,13500
2.0,40 años,1.0,Palermo - Capital Federal,,Frente,1.0,2300.0,,14.0,35.0,45.0,Departamento,Fitz Roy 2400,14000
2.0,10 años,1.0,Belgrano - Capital Federal,,Contrafrente,1.0,3900.0,,1.0,,,,Manuel Ugarte Al 1500,20000
